,date,states,outcomes,cases_total,cases_percent,cases_increase,cases_7d_change,testing_total,testing_percent,testing_increase,testing_7d_change
374,2020-02-27,7,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 2, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 1}}}}",13.0,0.0,1.0,85.7,6487,0.002,6446.0,17919.4
375,2020-02-26,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 2, 'calculated': {'population_percent': 0, 'change_from_prior_day': 2, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",12.0,0.0,2.0,71.4,41,0.0,0.0,17.1
376,2020-02-25,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",10.0,0.0,1.0,42.9,41,0.0,1.0,41.4
377,2020-02-24,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",9.0,0.0,1.0,28.6,40,0.0,2.0,37.9
378,2020-02-23,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",8.0,0.0,1.0,14.3,38,0.0,0.0,35.7
379,2020-02-22,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",7.0,0.0,0.0,0.0,38,0.0,1.0,46.2
380,2020-02-21,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",7.0,0.0,0.0,0.0,37,0.0,1.0,68.2
381,2020-02-20,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",7.0,0.0,0.0,16.7,36,0.0,1.0,63.6
382,2020-02-19,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",7.0,0.0,0.0,40.0,35,0.0,6.0,66.7
383,2020-02-18,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",7.0,0.0,0.0,40.0,29,0.0,0.0,45.0
384,2020-02-17,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",7.0,0.0,0.0,40.0,29,0.0,1.0,52.6
385,2020-02-16,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",7.0,0.0,0.0,40.0,28,0.0,2.0,55.6
386,2020-02-15,6,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",7.0,0.0,0.0,40.0,26,0.0,4.0,44.4
387,2020-02-14,5,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",7.0,0.0,1.0,40.0,22,0.0,0.0,37.5
388,2020-02-13,5,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",6.0,0.0,1.0,20.0,22,0.0,1.0,37.5
389,2020-02-12,5,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",5.0,0.0,0.0,66.7,21,0.0,1.0,40.0
390,2020-02-11,5,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': 0, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",5.0,0.0,0.0,66.7,20,0.0,1.0,33.3
391,2020-02-10,5,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 0, 'calculated': {'population_percent': 0, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': 0}}}}",5.0,0.0,0.0,66.7,19,0.0,1.0,72.7
392,2020-02-09,4,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}",5.0,0.0,0.0,150.0,18,0.0,0.0,125.0
393,2020-02-08,4,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}",5.0,0.0,0.0,150.0,18,0.0,2.0,125.0
